# step cv h sig
66000 -0.058095 0.150247 0.0500
66100 -0.082603 0.123014 0.0500
66200 -0.105781 0.103216 0.0500
66300 -0.132350 0.087282 0.0500
66400 -0.154976 0.077377 0.0500
66500 -0.172334 0.071447 0.0500
66600 -0.180795 0.068467 0.0500
66700 -0.184676 0.066568 0.0500
66800 -0.188443 0.064834 0.0500
66900 -0.194456 0.063010 0.0500
67000 -0.204088 0.061194 0.0500
67100 -0.210153 0.059881 0.0500
67200 -0.204113 0.059163 0.0500
67300 -0.194591 0.058938 0.0500
67400 -0.182820 0.059589 0.0500
67500 -0.165840 0.062556 0.0500
67600 -0.138280 0.072266 0.0500
67700 -0.109337 0.087946 0.0500
67800 -0.075585 0.113802 0.0500
67900 -0.048088 0.139263 0.0500
68000 -0.036298 0.147442 0.0500
68100 -0.045050 0.131880 0.0500
68200 -0.067416 0.106609 0.0500
68300 -0.101000 0.082125 0.0500
68400 -0.126572 0.069225 0.0500
68500 -0.140822 0.063203 0.0500
68600 -0.140669 0.062140 0.0500
68700 -0.134869 0.062825 0.0500
68800 -0.132560 0.062468 0.0500
68900 -0.141996 0.058633 0.0500
69000 -0.153588 0.055074 0.0500
69100 -0.159653 0.053209 0.0500
69200 -0.156739 0.052882 0.0500
69300 -0.152186 0.052921 0.0500
69400 -0.146693 0.053297 0.0500
69500 -0.143071 0.053374 0.0500
69600 -0.140255 0.053312 0.0500
69700 -0.138155 0.053098 0.0500
69800 -0.132124 0.054138 0.0500
69900 -0.118799 0.058388 0.0500
70000 -0.101420 0.066396 0.0500
70100 -0.086535 0.075125 0.0500
70200 -0.075171 0.082649 0.0500
70300 -0.064722 0.090293 0.0500
70400 -0.060274 0.092417 0.0500
70500 -0.055713 0.094708 0.0500
70600 -0.051438 0.096743 0.0500
70700 -0.062046 0.083796 0.0500
70800 -0.073889 0.072476 0.0500
70900 -0.094361 0.059315 0.0500
71000 -0.112852 0.051515 0.0500
71100 -0.130043 0.046846 0.0500
71200 -0.146223 0.044270 0.0500
71300 -0.166504 0.043333 0.0500
71400 -0.193448 0.045408 0.0500
71500 -0.214211 0.048501 0.0500
71600 -0.232867 0.051179 0.0500
71700 -0.249849 0.052351 0.0500
71800 -0.252412 0.051728 0.0500
71900 -0.243049 0.050314 0.0500
72000 -0.220056 0.046539 0.0500
72100 -0.196021 0.042595 0.0500
72200 -0.172248 0.040559 0.0500
72300 -0.155296 0.040560 0.0500
72400 -0.140963 0.041623 0.0500
72500 -0.127780 0.043547 0.0500
72600 -0.117806 0.045557 0.0500
72700 -0.115398 0.045691 0.0500
72800 -0.106154 0.048235 0.0500
72900 -0.098249 0.050827 0.0500
73000 -0.084510 0.057224 0.0500
73100 -0.070488 0.065932 0.0500
73200 -0.060297 0.073456 0.0500
73300 -0.049818 0.082620 0.0500
