# step cv h sig
72900 0.161645 0.039282 0.0500
73000 0.156067 0.036799 0.0500
73100 0.167249 0.040535 0.0500
73200 0.190371 0.048630 0.0500
73300 0.204491 0.053225 0.0500
73400 0.198139 0.050084 0.0500
73500 0.179449 0.042867 0.0500
73600 0.171520 0.039678 0.0500
73700 0.191033 0.045856 0.0500
73800 0.221968 0.057474 0.0500
73900 0.230363 0.060845 0.0500
74000 0.215093 0.052634 0.0500
74100 0.193756 0.044395 0.0500
74200 0.196709 0.044774 0.0500
74300 0.217320 0.051601 0.0500
74400 0.230119 0.056914 0.0500
74500 0.229646 0.055766 0.0500
74600 0.214055 0.048089 0.0500
74700 0.201085 0.043249 0.0500
74800 0.199395 0.042249 0.0500
