# step cv h sig
59300 -1.269459 0.025540 0.0500
59400 -1.263218 0.027963 0.0500
59500 -1.261056 0.028741 0.0500
59600 -1.273079 0.023660 0.0500
59700 -1.286365 0.019706 0.0500
59800 -1.292423 0.018292 0.0500
59900 -1.294404 0.017822 0.0500
60000 -1.286544 0.019361 0.0500
60100 -1.274114 0.022698 0.0500
60200 -1.268754 0.024435 0.0500
60300 -1.266721 0.025051 0.0500
60400 -1.275587 0.021785 0.0500
60500 -1.278326 0.020848 0.0500
60600 -1.265986 0.024877 0.0500
60700 -1.252434 0.031171 0.0500
60800 -1.261061 0.026558 0.0500
60900 -1.279295 0.020029 0.0500
61000 -1.270182 0.022661 0.0500
61100 -1.243953 0.035641 0.0500
61200 -1.240251 0.037964 0.0500
61300 -1.261974 0.025181 0.0500
61400 -1.287630 0.017525 0.0500
61500 -1.301996 0.015253 0.0500
61600 -1.300202 0.015405 0.0500
61700 -1.283336 0.018173 0.0500
61800 -1.282000 0.018378 0.0500
61900 -1.288932 0.016880 0.0500
62000 -1.293652 0.016017 0.0500
62100 -1.287396 0.017008 0.0500
62200 -1.276207 0.019455 0.0500
62300 -1.279739 0.018458 0.0500
62400 -1.294877 0.015532 0.0500
62500 -1.306205 0.014158 0.0500
62600 -1.305429 0.014174 0.0500
62700 -1.281186 0.017826 0.0500
62800 -1.262546 0.023424 0.0500
62900 -1.261614 0.023646 0.0500
63000 -1.273960 0.019316 0.0500
63100 -1.275342 0.018838 0.0500
63200 -1.258349 0.024628 0.0500
63300 -1.243861 0.032379 0.0500
63400 -1.241583 0.033639 0.0500
63500 -1.239525 0.034797 0.0500
63600 -1.235045 0.037931 0.0500
63700 -1.227010 0.044796 0.0500
63800 -1.222456 0.048991 0.0500
63900 -1.226561 0.044078 0.0500
64000 -1.236644 0.034922 0.0500
64100 -1.234887 0.035911 0.0500
64200 -1.218379 0.051366 0.0500
64300 -1.199301 0.077651 0.0500
64400 -1.206487 0.064865 0.0500
64500 -1.213427 0.054507 0.0500
64600 -1.204638 0.065387 0.0500
64700 -1.195215 0.078888 0.0500
64800 -1.201557 0.067247 0.0500
64900 -1.208274 0.056876 0.0500
65000 -1.204544 0.060814 0.0500
65100 -1.197007 0.070560 0.0500
65200 -1.191520 0.077835 0.0500
65300 -1.174625 0.106769 0.0500
65400 -1.167895 0.116859 0.0500
65500 -1.174897 0.099825 0.0500
65600 -1.190884 0.070956 0.0500
65700 -1.191817 0.068241 0.0500
65800 -1.176600 0.090607 0.0500
65900 -1.167888 0.103646 0.0500
66000 -1.176660 0.085759 0.0500
66100 -1.192294 0.061652 0.0500
66200 -1.191860 0.061127 0.0500
66300 -1.185546 0.068152 0.0500
66400 -1.183294 0.069904 0.0500
66500 -1.182837 0.069171 0.0500
66600 -1.187106 0.062364 0.0500
66700 -1.184147 0.064978 0.0500
66800 -1.185913 0.061622 0.0500
66900 -1.189617 0.056293 0.0500
67000 -1.191679 0.053203 0.0500
67100 -1.197013 0.047212 0.0500
67200 -1.206298 0.039015 0.0500
67300 -1.209063 0.036661 0.0500
67400 -1.203128 0.040555 0.0500
67500 -1.193338 0.048521 0.0500
67600 -1.187935 0.053324 0.0500
67700 -1.199071 0.042155 0.0500
67800 -1.204308 0.037706 0.0500
67900 -1.191033 0.048309 0.0500
68000 -1.176027 0.064687 0.0500
68100 -1.175750 0.063890 0.0500
68200 -1.182432 0.054756 0.0500
68300 -1.183684 0.052569 0.0500
68400 -1.174490 0.062518 0.0500
68500 -1.160856 0.081055 0.0500
68600 -1.172232 0.062943 0.0500
68700 -1.191209 0.042307 0.0500
68800 -1.184898 0.047312 0.0500
68900 -1.166069 0.068543 0.0500
69000 -1.164784 0.069034 0.0500
69100 -1.162296 0.071243 0.0500
69200 -1.154955 0.080989 0.0500
69300 -1.150006 0.087283 0.0500
69400 -1.155846 0.075917 0.0500
69500 -1.157875 0.071371 0.0500
69600 -1.158829 0.068636 0.0500
69700 -1.164617 0.059949 0.0500
69800 -1.170462 0.052473 0.0500
69900 -1.162693 0.060392 0.0500
70000 -1.156704 0.067004 0.0500
70100 -1.163885 0.056908 0.0500
70200 -1.176105 0.044092 0.0500
70300 -1.177969 0.042048 0.0500
70400 -1.172890 0.045782 0.0500
70500 -1.168351 0.049412 0.0500
70600 -1.164388 0.052760 0.0500
70700 -1.161700 0.054902 0.0500
70800 -1.167726 0.047886 0.0500
70900 -1.181818 0.036205 0.0500
71000 -1.191761 0.030322 0.0500
71100 -1.211745 0.022831 0.0500
71200 -1.232119 0.018465 0.0500
71300 -1.237304 0.017593 0.0500
71400 -1.238477 0.017344 0.0500
71500 -1.241913 0.016807 0.0500
71600 -1.243132 0.016576 0.0500
71700 -1.254989 0.015206 0.0500
71800 -1.259115 0.014759 0.0500
71900 -1.251852 0.015391 0.0500
72000 -1.259890 0.014568 0.0500
72100 -1.295336 0.012405 0.0500
72200 -1.316001 0.011957 0.0500
72300 -1.303294 0.012098 0.0500
72400 -1.289349 0.012512 0.0500
72500 -1.309715 0.011902 0.0500
72600 -1.345511 0.012065 0.0500
72700 -1.351712 0.012136 0.0500
72800 -1.330416 0.011769 0.0500
72900 -1.333649 0.011764 0.0500
73000 -1.368116 0.012282 0.0500
73100 -1.381900 0.012325 0.0500
73200 -1.362866 0.012132 0.0500
73300 -1.345977 0.011810 0.0500
