# step t_ps cv bias_e
7010 3.5050 -1.464885 7.423714
7020 3.5100 -1.467526 7.305747
7030 3.5150 -1.470150 7.180805
7040 3.5200 -1.472706 7.051801
7050 3.5250 -1.475155 6.921642
7060 3.5300 -1.477592 6.786051
7070 3.5350 -1.480092 6.640789
7080 3.5400 -1.482498 6.495500
7090 3.5450 -1.485104 6.332444
7100 3.5500 -1.487851 6.154533
7110 3.5550 -1.490516 5.976675
7120 3.5600 -1.493233 5.790489
7130 3.5650 -1.496020 5.595205
7140 3.5700 -1.498836 5.393986
7150 3.5750 -1.501636 5.190948
7160 3.5800 -1.504385 4.989315
7170 3.5850 -1.507003 4.795928
7180 3.5900 -1.509241 4.630063
7190 3.5950 -1.511095 4.492445
7200 3.6000 -1.512660 4.376431
7210 3.6050 -1.513780 4.866086
7220 3.6100 -1.514850 4.786642
7230 3.6150 -1.515639 4.727943
7240 3.6200 -1.516173 4.688296
7250 3.6250 -1.516473 4.665964
7260 3.6300 -1.516486 4.665012
7270 3.6350 -1.516358 4.674473
7280 3.6400 -1.516310 4.678063
7290 3.6450 -1.516118 4.692317
7300 3.6500 -1.515630 4.728620
7310 3.6550 -1.514960 4.778423
7320 3.6600 -1.514153 4.838371
7330 3.6650 -1.513180 4.910637
7340 3.6700 -1.512151 4.986835
7350 3.6750 -1.511092 5.065121
7360 3.6800 -1.510372 5.118250
